id,created_at,source,original_text,lang,favorite_count,retweet_count,original_author,hashtags,user_mentions,place,place_coord_boundaries
1.16E+18,Sun Aug 11 13:28:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ronald_vanLoon: What is #DeepLearning? [#INFOGRAPHICS] 
 by @MereteBuljo @Fisher85M @ipfconline1 | 

 #DL #AI #ArtificialIntelligence #…",en,0,19,JanetCruzGr,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence","Ronald_vanLoon, MereteBuljo, Fisher85M, ipfconline1",,
1.16E+18,Sun Aug 11 13:25:41 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Paula_Piccard: This #robot can park your car at the airport  @CNNBusiness 
#ArtificialIntelligence #AI #AutonomousVehicles #ML #Robotic…",en,0,110,robrea12,"robot, ArtificialIntelligence, AI, AutonomousVehicles, ML","Paula_Piccard, CNNBusiness",United Kingdom,
1.16E+18,Sun Aug 11 13:24:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ronald_vanLoon: #FlyingCars are taking off
by @TheEconomist |

#Drones #AutonomousVehicles #AI #Robotics #IoT #Tech #Aerospace #4IR #Au…",en,0,62,quimet99,"FlyingCars, Drones, AutonomousVehicles, AI, Robotics, IoT, Tech, Aerospace, 4IR","Ronald_vanLoon, TheEconomist",Santpedor,
1.16E+18,Sun Aug 11 13:22:34 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Paula_Piccard: This #robot can park your car at the airport  @CNNBusiness 
#ArtificialIntelligence #AI #AutonomousVehicles #ML #Robotic…",en,0,110,Susancrypto1,"robot, ArtificialIntelligence, AI, AutonomousVehicles, ML","Paula_Piccard, CNNBusiness","England, United Kingdom",
1.16E+18,Sun Aug 11 13:21:02 +0000 2019,"<a href=""https://ho.com"" rel=""nofollow"">auto is the only way it can be </a>","RT @Paula_Piccard: This #robot can park your car at the airport  @CNNBusiness 
#ArtificialIntelligence #AI #AutonomousVehicles #ML #Robotic…",en,0,110,sectest9,"robot, ArtificialIntelligence, AI, AutonomousVehicles, ML","Paula_Piccard, CNNBusiness","Hyderabad, India",
1.16E+18,Sun Aug 11 13:20:34 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Paula_Piccard: This #robot can park your car at the airport  @CNNBusiness 
#ArtificialIntelligence #AI #AutonomousVehicles #ML #Robotic…",en,0,110,nKsgxBrGjqV67fn,"robot, ArtificialIntelligence, AI, AutonomousVehicles, ML","Paula_Piccard, CNNBusiness",,
1.16E+18,Sun Aug 11 13:17:58 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Hey #PhD students close to finishing and recent grads - I hope to be hiring a postdoc this fall for a new NSF funded project related to #AutonomousVehicles and future of #work. Waiting on final approval but hope to hear very soon. @CITAMS_ASA #ASA19,en,6,8,Shelia_Cotten,"PhD, AutonomousVehicles, work, ASA19",CITAMS_ASA,"East Lansing, Michigan",
1.16E+18,Sun Aug 11 13:15:28 +0000 2019,"<a href=""http://www.ic-service.by/"" rel=""nofollow"">Maxim Lyashko</a>","RT @Ronald_vanLoon: What is #DeepLearning? [#INFOGRAPHICS] 
 by @MereteBuljo @Fisher85M @ipfconline1 | 

 #DL #AI #ArtificialIntelligence #…",en,0,19,Max_Lyashko,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence","Ronald_vanLoon, MereteBuljo, Fisher85M, ipfconline1",,
1.16E+18,Sun Aug 11 13:15:11 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @rajat_shrimal: This Renault concept car showcases the technology in their future #AutonomousVehicles

#AI #Automation #Industry40 #Arti…",en,0,18,fayejeff,"AutonomousVehicles, AI, Automation, Industry40",rajat_shrimal,Bordeaux,
1.16E+18,Sun Aug 11 13:15:02 +0000 2019,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#Autonomousvehicles hold significant promise for reducing both traffic congestion and emissions. However, leaders must make the right investments now to realize that potential. https://t.co/rVGMEKk8ap https://t.co/eBthBoIGQI",en,4,2,McKinsey_CPI,Autonomousvehicles,,,
1.16E+18,Sun Aug 11 13:12:53 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,dudeolsen2,"SelfDrivingCars, Saturday",TomHall,United States,
1.16E+18,Sun Aug 11 13:11:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,BarrhavenW,"SelfDrivingCars, Saturday",TomHall,Barrhaven Ontario,
1.16E+18,Sun Aug 11 13:07:58 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,PerezJuanelo,"SelfDrivingCars, Saturday",TomHall,Nvo Leon Mex.  Canmore Alberta,
1.16E+18,Sun Aug 11 13:07:14 +0000 2019,"<a href=""http://www.gamer-geek-news.com"" rel=""nofollow"">GGN_RPiTwitterFeed</a>","Uber’s Big Loss, Boeing’s 787 Trouble, and More Car News This Week https://t.co/arvPiryN4s #Transportation/CarNews #SelfDrivingCars #Uber",en,0,0,GamerGeekNews,"Transportation, SelfDrivingCars, Uber",,,
1.16E+18,Sun Aug 11 13:03:58 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JeroenBartelse: Self-driving cars, robotic surgeries; the future 5G promises — internet connections so fast they'll support an entirely…",en,0,42,JamalDahneem,,JeroenBartelse,Bahrain,
1.16E+18,Sun Aug 11 12:59:54 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,paula_prplmrmd,"SelfDrivingCars, Saturday",TomHall,"San Diego, CA",
1.16E+18,Sun Aug 11 12:58:18 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @gophotonics: Ouster Announces Significant Milestones in Lidar Market, Receives Additional $60M Funding
Read More: https://t.co/Bq8rjMQz…",en,0,3,PeckRousert,,gophotonics,"Madrid, Spain",
1.16E+18,Sun Aug 11 12:58:10 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JeroenBartelse: Self-driving cars, robotic surgeries; the future 5G promises — internet connections so fast they'll support an entirely…",en,0,42,lesguer_lionel,,JeroenBartelse,"Angers, Pays de la Loire",
1.16E+18,Sun Aug 11 12:58:04 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mvollmer1: Making motorcycles ""smart"" and safer with the help of #AI. Via @seeker #AI #transportation #AutonomousVehicles @Paula_Piccar…",en,0,107,JudithHermanson,"AI, AI, transportation, AutonomousVehicles","mvollmer1, Seeker","Washington, D.C.",
1.16E+18,Sun Aug 11 12:51:43 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#E24 vi er vel ikke helt der selv om @jongdale @samferdselsdep tror at #AutonomousVehicles R rett rundt hjørnet... men kanskje @TOIforsk @Venstre @frp_no @Hoyre har ny informasjon #deregulering @KrFNorge @SVparti @Raudt @Partiet  #dax18 https://t.co/3NfJhMLtL5,no,0,0,Nightsinoslo,"E24, AutonomousVehicles, deregulering, dax18","jongdale, samferdselsdep, TOIforsk, Venstre, frp_no, Hoyre, KrFNorge, SVparti, Raudt, Partiet",,
1.16E+18,Sun Aug 11 12:51:35 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ronald_vanLoon: What is #DeepLearning? [#INFOGRAPHICS] 
 by @MereteBuljo @Fisher85M @ipfconline1 | 

 #DL #AI #ArtificialIntelligence #…",en,0,19,Lomonpla,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence","Ronald_vanLoon, MereteBuljo, Fisher85M, ipfconline1",Spain,
1.16E+18,Sun Aug 11 12:51:32 +0000 2019,"<a href=""https://santchi.co.uk"" rel=""nofollow"">Santchi App</a>","RT @YwanVanLoon: RT Ronald_vanLoon ""RT Ronald_vanLoon: #FlyingCars are taking off
by TheEconomist |

#Drones #AutonomousVehicles #AI #Robot…",en,0,2,SantchiWeb,"FlyingCars, Drones, AutonomousVehicles, AI",YwanVanLoon,Wirral,
1.16E+18,Sun Aug 11 12:51:21 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RT Ronald_vanLoon: #FlyingCars are taking off
by TheEconomist |

#Drones #AutonomousVehicles #AI #Robotics #IoT #Tech #Aerospace #4IR #Automation #DigitalTransformation #SmartCity #Videos #RT

Cc: MikeQuindazzi evankirstel SpirosMargaris https://t.co/UnV5FucUpG #digitaltransfor…",en,3,1,claudiomkd,"FlyingCars, Drones, AutonomousVehicles, AI, Robotics, IoT, Tech, Aerospace, 4IR, Automation, DigitalTransformation, SmartCity, Videos, RT, digitaltransfor",,"Helsinki, Finland",
1.16E+18,Sun Aug 11 12:51:15 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RT Ronald_vanLoon ""RT Ronald_vanLoon: #FlyingCars are taking off
by TheEconomist |

#Drones #AutonomousVehicles #AI #Robotics #IoT #Tech #Aerospace #4IR #Automation #DigitalTransformation #SmartCity #Videos #RT

Cc: MikeQuindazzi evankirstel SpirosMa… https://t.co/QwKOvmswMj""",en,3,2,YwanVanLoon,"FlyingCars, Drones, AutonomousVehicles, AI, Robotics, IoT, Tech, Aerospace, 4IR, Automation, DigitalTransformation, SmartCity, Videos, RT",,Poznan Amsterdam Berlin,
1.16E+18,Sun Aug 11 12:50:58 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ronald_vanLoon: #FlyingCars are taking off
by @TheEconomist |

#Drones #AutonomousVehicles #AI #Robotics #IoT #Tech #Aerospace #4IR #Au…",en,0,62,SAwesomest,"FlyingCars, Drones, AutonomousVehicles, AI, Robotics, IoT, Tech, Aerospace, 4IR","Ronald_vanLoon, TheEconomist",,
1.16E+18,Sun Aug 11 12:50:27 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ronald_vanLoon: What is #DeepLearning? [#INFOGRAPHICS] 
 by @MereteBuljo @Fisher85M @ipfconline1 | 

 #DL #AI #ArtificialIntelligence #…",en,0,19,DigitalTDaily,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence","Ronald_vanLoon, MereteBuljo, Fisher85M, ipfconline1",,
1.16E+18,Sun Aug 11 12:50:25 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Ronald_vanLoon: What is #DeepLearning? [#INFOGRAPHICS] 
 by @MereteBuljo @Fisher85M @ipfconline1 | 

 #DL #AI #ArtificialIntelligence #…",en,0,19,FelipefajardoP,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence","Ronald_vanLoon, MereteBuljo, Fisher85M, ipfconline1",Cancún,
1.16E+18,Sun Aug 11 12:50:09 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ronald_vanLoon: What is #DeepLearning? [#INFOGRAPHICS] 
 by @MereteBuljo @Fisher85M @ipfconline1 | 

 #DL #AI #ArtificialIntelligence #…",en,0,19,StanleyEpstein,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence","Ronald_vanLoon, MereteBuljo, Fisher85M, ipfconline1",,
1.16E+18,Sun Aug 11 12:49:00 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MidwestEvolve: World’s collide: #AutonomousVehicles &amp; #ElectricVehicles @connectory #ConnexionMobility https://t.co/1vYyWmqq1P,en,0,5,roehm_uw,"AutonomousVehicles, ElectricVehicles, ConnexionMobility","MidwestEvolve, connectory",,
1.16E+18,Sun Aug 11 12:47:33 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mvollmer1: Making motorcycles ""smart"" and safer with the help of #AI. Via @seeker #AI #transportation #AutonomousVehicles @Paula_Piccar…",en,0,107,FelipefajardoP,"AI, AI, transportation, AutonomousVehicles","mvollmer1, Seeker",Cancún,
1.16E+18,Sun Aug 11 12:42:52 +0000 2019,"<a href=""https://ho.com"" rel=""nofollow"">auto is the only way it can be </a>","RT @Ronald_vanLoon: What is #DeepLearning? [#INFOGRAPHICS] 
 by @MereteBuljo @Fisher85M @ipfconline1 | 

 #DL #AI #ArtificialIntelligence #…",en,0,19,sectest9,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence","Ronald_vanLoon, MereteBuljo, Fisher85M, ipfconline1","Hyderabad, India",
1.16E+18,Sun Aug 11 12:42:22 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Ronald_vanLoon: What is #DeepLearning? [#INFOGRAPHICS] 
 by @MereteBuljo @Fisher85M @ipfconline1 | 

 #DL #AI #ArtificialIntelligence #…",en,0,19,gezgintrk,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence","Ronald_vanLoon, MereteBuljo, Fisher85M, ipfconline1",Turkey / İstanbul,
1.16E+18,Sun Aug 11 12:40:41 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ronald_vanLoon: #FlyingCars are taking off
by @TheEconomist |

#Drones #AutonomousVehicles #AI #Robotics #IoT #Tech #Aerospace #4IR #Au…",en,0,62,Ronald_vanLoon,"FlyingCars, Drones, AutonomousVehicles, AI, Robotics, IoT, Tech, Aerospace, 4IR","Ronald_vanLoon, TheEconomist",The Netherlands,
1.16E+18,Sun Aug 11 12:39:41 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,jacfiv5,"SelfDrivingCars, Saturday",TomHall,EaRtHeArT,
1.16E+18,Sun Aug 11 12:39:00 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mvollmer1: Testing #ArtificialIntelligence of #autonomousvehicles in artificial environment. Via @seeker #AI #IoT 
@pascal_bornet @Hein…",en,0,57,Pointurier_T,"ArtificialIntelligence, autonomousvehicles, AI, IoT","mvollmer1, Seeker, pascal_bornet",,
1.16E+18,Sun Aug 11 12:37:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MatthieuLscl: RT @ene3112: RT @Ronald_vanLoon: What is #DeepLearning? [#INFOGRAPHICS] 
 by @MereteBuljo @Fisher85M @ipfconline1 | 

 #D…",en,0,1,ene3112,"DeepLearning, INFOGRAPHICS","MatthieuLscl, ene3112, Ronald_vanLoon, MereteBuljo, Fisher85M, ipfconline1",,
1.16E+18,Sun Aug 11 12:36:26 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RT @ene3112: RT @Ronald_vanLoon: What is #DeepLearning? [#INFOGRAPHICS] 
 by @MereteBuljo @Fisher85M @ipfconline1 | 

 #DL #AI #ArtificialIntelligence #ML #machineLearning #Robotics #DriverLess #Technology #Innovation #DataScience  

Cc: @tuautomotive @t… https://t.co/UncnwPxzvA",en,3,1,MatthieuLscl,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence, ML, machineLearning, Robotics, DriverLess, Technology, Innovation, DataScience","ene3112, Ronald_vanLoon, MereteBuljo, Fisher85M, ipfconline1, TUAutomotive, t","Toulouse, France",
1.16E+18,Sun Aug 11 12:33:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ronald_vanLoon: What is #DeepLearning? [#INFOGRAPHICS] 
 by @MereteBuljo @Fisher85M @ipfconline1 | 

 #DL #AI #ArtificialIntelligence #…",en,0,19,ene3112,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence","Ronald_vanLoon, MereteBuljo, Fisher85M, ipfconline1",,
1.16E+18,Sun Aug 11 12:29:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mvollmer1: Making motorcycles ""smart"" and safer with the help of #AI. Via @seeker #AI #transportation #AutonomousVehicles @Paula_Piccar…",en,0,107,FlyLogical,"AI, AI, transportation, AutonomousVehicles","mvollmer1, Seeker",British Isles,
1.16E+18,Sun Aug 11 12:27:55 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @jeanyvesgonin: Roller #Robot with balance and agility &gt;&gt;&gt; @IntEngineering and @ANYbotics via @MikeQuindazzi &gt;&gt;&gt; #AI #IoT #4IR #Robotics…,en,0,46,Juanjucarvaj,"Robot, AI, IoT, 4IR, Robotics","jeanyvesgonin, IntEngineering, anybotics, MikeQuindazzi",,
1.16E+18,Sun Aug 11 12:26:29 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Daimler: World’s first! On our way to #automateddriving, we are reaching the next milestone. Together with @BoschGlobal we’ve obtained…",en,0,44,sudnay,automateddriving,"Daimler, BoschGlobal",,
1.16E+18,Sun Aug 11 12:23:30 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @SpirosMargaris: Why #ArtificialIntelligence Is Not Enough 

to Create Fully #AutonomousCars For Now — Here’s Why 

https://t.co/iZaFLvc…",en,0,5,ipfconline1,"ArtificialIntelligence, AutonomousCars",SpirosMargaris,"Marseille, France",
1.16E+18,Sun Aug 11 12:21:05 +0000 2019,"<a href=""https://curiousluke.com"" rel=""nofollow"">RTML</a>","RT @claudiomkd: What is #DeepLearning? [#INFOGRAPHICS] 
 by MereteBuljo Fisher85M ipfconline1 | 

 #DL #AI #ArtificialIntelligence #ML #mac…",en,0,4,TheCuriousLuke,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence, ML",claudiomkd,Switzerland,
1.16E+18,Sun Aug 11 12:20:20 +0000 2019,"<a href=""https://twitter.com/NVSData"" rel=""nofollow"">Data NVS</a>","RT @claudiomkd: What is #DeepLearning? [#INFOGRAPHICS] 
 by MereteBuljo Fisher85M ipfconline1 | 

 #DL #AI #ArtificialIntelligence #ML #mac…",en,0,4,NVSData,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence, ML",claudiomkd,"Melbourne, Victoria",
1.16E+18,Sun Aug 11 12:18:11 +0000 2019,"<a href=""https://curiousluke.com"" rel=""nofollow"">RTML</a>","RT @Ronald_vanLoon: What is #DeepLearning? [#INFOGRAPHICS] 
 by @MereteBuljo @Fisher85M @ipfconline1 | 

 #DL #AI #ArtificialIntelligence #…",en,0,19,TheCuriousLuke,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence","Ronald_vanLoon, MereteBuljo, Fisher85M, ipfconline1",Switzerland,
1.16E+18,Sun Aug 11 12:17:59 +0000 2019,"<a href=""https://www.linkedin.com"" rel=""nofollow"">MavenBot</a>","RT @claudiomkd: What is #DeepLearning? [#INFOGRAPHICS] 
 by MereteBuljo Fisher85M ipfconline1 | 

 #DL #AI #ArtificialIntelligence #ML #mac…",en,0,4,TrackBots,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence, ML",claudiomkd,United States,
1.16E+18,Sun Aug 11 12:17:52 +0000 2019,"<a href=""https://www.linkedin.com"" rel=""nofollow"">MavenBot</a>","RT @Ronald_vanLoon: What is #DeepLearning? [#INFOGRAPHICS] 
 by @MereteBuljo @Fisher85M @ipfconline1 | 

 #DL #AI #ArtificialIntelligence #…",en,0,19,TrackBots,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence","Ronald_vanLoon, MereteBuljo, Fisher85M, ipfconline1",United States,
1.16E+18,Sun Aug 11 12:15:04 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rajat_shrimal: This Renault concept car showcases the technology in their future #AutonomousVehicles

#AI #Automation #Industry40 #Arti…",en,0,18,Soufiane_Ajana,"AutonomousVehicles, AI, Automation, Industry40",rajat_shrimal,"Bordeaux, France",
1.16E+18,Sun Aug 11 12:13:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ronald_vanLoon: What is #DeepLearning? [#INFOGRAPHICS] 
 by @MereteBuljo @Fisher85M @ipfconline1 | 

 #DL #AI #ArtificialIntelligence #…",en,0,19,electivenow,"DeepLearning, INFOGRAPHICS, DL, AI, ArtificialIntelligence","Ronald_vanLoon, MereteBuljo, Fisher85M, ipfconline1",india,
